223, 1641
220, 795
159, 2603
386, 1631
358, 215
438, 2446
306, 1810
149, 132
165, 1578
457, 1125
252, 1737
23, 1662
297, 262
39, 684
8, 702
174, 1417
29, 2656
16, 1725
130, 1373
132, 2648
138, 2014
221, 1677
3, 800
163, 2963
77, 1986
182, 197
161, 2479
439, 2417
357, 1287
450, 2886
409, 2488
180, 2134
339, 370
419, 299
384, 887
131, 230
220, 969
428, 1882
180, 1574
350, 1167
255, 2575
17, 1579
478, 302
331, 971
2, 1717
327, 2615
496, 524
447, 899
379, 2250
86, 321
270, 2509
400, 1076
268, 2556
408, 120
210, 1617
13, 2669
292, 1156
188, 2275
389, 1867
470, 1543
358, 1270
30, 1731
170, 1030
2, 459
351, 2677
11, 2555
27, 185
363, 2535
70, 2555
247, 1587
105, 2100
186, 569
349, 550
29, 1528
318, 936
153, 73
158, 2660
111, 733
298, 1843
54, 75
376, 1592
368, 30
36, 2249
471, 2834
493, 641
43, 23
191, 1603
2, 2326
24, 818
19, 224
252, 1835
356, 2366
178, 564
14, 931
312, 1054
371, 1926
262, 2469
332, 1692
272, 2392
345, 2
43, 2004
458, 1688
390, 2059
332, 905
294, 1785
254, 494
75, 1695
66, 1522
338, 2289
387, 2808
113, 1899
208, 2265
237, 1632
415, 74
76, 1994
169, 451
226, 2398
162, 1338
46, 982
281, 1685
391, 10
70, 598
144, 2265
412, 256
173, 1433
367, 232
124, 478
370, 1728
185, 1895
13, 493
146, 2108
182, 359
375, 2691
54, 361
394, 858
185, 2278
287, 2735
35, 956
390, 2044
445, 1325
321, 1414
436, 1215
86, 980
353, 574
470, 2884
142, 2367
445, 1257
353, 2317
74, 145
223, 1969
178, 1459
200, 410
193, 1158
61, 1564
149, 1036
242, 1372
449, 1365
352, 1457
422, 664
84, 199
376, 2996
427, 1134
171, 2597
53, 167
3, 1234
487, 2310
183, 1203
101, 1458
167, 1113
273, 690
222, 477
139, 1586
12, 826
494, 1203
48, 1998
396, 2280
430, 275
54, 1756
148, 77
175, 1
426, 1508
320, 2764
132, 2104
24, 957
44, 1772
142, 2234
157, 1940
44, 1298
480, 1384
486, 1175
221, 35
277, 2725
254, 493
21, 1999
232, 771
491, 1232
391, 2873
408, 2975
117, 622
159, 2212
15, 2285
104, 2496
377, 2652
440, 2057
379, 1365
133, 1770
8, 2218
22, 2313
86, 2285
175, 1593
88, 461
453, 232
298, 2845
301, 1123
303, 2583
488, 70
446, 902
459, 1312
70, 433
208, 1866
314, 2979
345, 736
62, 1911
112, 2608
24, 2544
384, 408
376, 1383
440, 812
455, 950
378, 1949
194, 2665
432, 2261
419, 2996
67, 358
68, 479
135, 250
101, 711
108, 109
310, 2710
338, 1631
158, 922
281, 622
46, 331
245, 1737
205, 1246
163, 1463
176, 455
38, 1189
139, 195
236, 1302
248, 1427
451, 2668
464, 2460
100, 525
300, 2124
453, 1618
17, 1127
220, 2849
240, 423
59, 1850
362, 2010
77, 782
447, 1557
71, 2195
302, 1127
499, 1700
274, 1784
453, 1869
279, 2088
63, 1957
409, 1500
365, 1004
1, 2499
303, 612
46, 2374
199, 404
484, 782
98, 702
99, 40
3, 2418
468, 1691
22, 2572
248, 2050
296, 2889
42, 1309
4, 2063
460, 914
466, 274
378, 209
476, 2122
231, 1437
165, 1946
188, 2270
40, 1748
179, 2219
401, 1791
17, 1996
171, 1722
64, 926
86, 2043
461, 1528
408, 2560
450, 899
155, 1383
220, 614
405, 1713
247, 1631
13, 2649
283, 2621
194, 2258
83, 2490
166, 110
493, 2710
497, 147
122, 783
472, 1807
364, 1597
489, 2429
294, 1129
237, 2864
251, 1654
145, 2212
335, 1560
154, 420
191, 720
252, 2117
216, 2441
274, 810
292, 949
324, 2833
337, 521
13, 338
174, 1344
341, 208
216, 474
159, 2448
282, 2869
304, 2679
10, 2116
300, 1288
409, 515
474, 2594
221, 1421
460, 1007
329, 709
285, 1945
353, 2984
422, 2400
317, 1324
234, 599
365, 890
202, 2964
175, 574
475, 2493
357, 1303
413, 864
137, 1538
240, 339
279, 2329
153, 2891
54, 1481
166, 2752
323, 2001
147, 1764
75, 566
54, 2612
385, 1212
230, 2455
308, 1726
56, 1692
499, 2470
123, 193
351, 1977
423, 94
253, 1217
68, 247
197, 342
141, 2992
74, 2503
379, 2667
493, 610
444, 693
286, 963
299, 2574
303, 1409
37, 543
116, 2604
127, 2326
50, 11
457, 1605
271, 762
35, 2417
204, 648
488, 878
347, 158
387, 904
416, 652
288, 372
150, 2358
496, 661
398, 531
369, 1706
365, 926
236, 1636
96, 1701
236, 494
362, 1895
388, 2493
269, 1555
349, 2239
269, 2731
199, 464
30, 1447
387, 2079
69, 1662
209, 1519
118, 1456
264, 1409
413, 1655
159, 1335
220, 1363
51, 1443
97, 956
299, 1646
149, 666
139, 1757
401, 1417
387, 558
404, 1393
447, 184
10, 1001
500, 2640
355, 2715
214, 152
493, 723
496, 2362
477, 273
190, 1226
13, 2062
361, 1353
60, 1874
271, 2542
