86, 1591
89, 2787
307, 1912
94, 6
163, 2914
176, 2427
233, 407
439, 84
347, 2535
471, 1533
98, 1524
54, 1737
466, 2986
274, 583
12, 854
465, 2035
257, 1319
383, 2145
44, 1730
391, 1861
305, 39
499, 390
315, 1545
321, 697
131, 2747
471, 233
426, 1710
104, 59
224, 927
428, 624
275, 2269
295, 1828
332, 152
421, 12
349, 981
211, 1021
500, 1526
178, 1526
428, 766
260, 1055
310, 2122
141, 2659
383, 1979
423, 1457
197, 801
426, 1849
63, 945
283, 353
319, 2214
244, 1143
67, 2726
182, 1625
356, 2931
451, 2616
232, 850
199, 131
415, 1944
254, 904
464, 1992
226, 573
381, 1370
156, 1029
417, 1558
242, 134
266, 2805
268, 2046
177, 328
483, 1494
418, 1970
302, 1247
376, 288
22, 1521
489, 1521
141, 2107
183, 2777
359, 1580
213, 1743
244, 2200
189, 2198
142, 1334
378, 2425
71, 2534
245, 1896
116, 1584
160, 2815
446, 440
324, 373
288, 461
162, 1586
370, 656
314, 177
413, 2418
187, 189
17, 2606
174, 1024
140, 806
153, 1542
335, 26
152, 2321
112, 1763
200, 1886
223, 1885
164, 692
122, 587
485, 365
406, 1700
425, 996
367, 1787
233, 838
324, 1228
305, 1294
235, 2626
25, 1353
228, 1022
37, 336
126, 1938
405, 2627
206, 164
351, 2098
185, 294
35, 1727
60, 146
137, 1831
451, 1162
418, 2160
79, 1661
297, 1189
265, 774
257, 2948
125, 1199
377, 40
68, 2547
295, 1722
194, 2984
378, 2842
443, 899
354, 2052
77, 382
126, 1174
447, 2396
486, 910
421, 1950
139, 904
269, 2950
101, 292
450, 2800
28, 2222
124, 704
382, 2703
20, 2286
468, 777
345, 102
456, 656
340, 836
8, 332
444, 693
118, 963
439, 1697
183, 875
394, 421
421, 365
348, 469
101, 1149
475, 2126
447, 2942
223, 128
274, 371
271, 547
88, 1111
493, 905
170, 1086
402, 2985
424, 2517
208, 1260
149, 1396
438, 360
110, 1300
454, 138
105, 2026
33, 2936
308, 91
347, 445
172, 2307
145, 2629
134, 654
313, 1664
77, 103
458, 404
58, 574
201, 1626
420, 76
11, 1731
378, 1035
169, 1964
324, 1401
386, 2964
183, 851
277, 2110
374, 565
235, 2865
338, 2951
195, 5
224, 1092
25, 729
462, 156
217, 2544
233, 745
495, 2793
47, 2783
288, 1117
405, 1997
270, 1980
91, 832
100, 752
231, 366
149, 1747
380, 2551
8, 909
68, 1120
422, 1877
498, 1274
164, 2944
99, 2911
116, 1216
299, 1436
151, 1700
485, 2682
189, 949
32, 2215
436, 8
356, 2650
370, 1455
240, 283
391, 27
253, 152
172, 1548
77, 964
327, 1360
235, 1065
167, 2154
492, 655
79, 2802
428, 437
7, 1403
