284, 49, 0
64, 92, 0
459, 447, 0
301, 165, 0
122, 313, 0
22, 222, 0
16, 427, 0
456, 336, 0
230, 155, 0
464, 281, 0
47, 482, 0
285, 496, 0
307, 439, 0
186, 3, 0
387, 184, 0
480, 442, 0
362, 261, 0
57, 17, 0
375, 129, 0
459, 3, 0
160, 55, 0
148, 147, 0
334, 42, 0
447, 349, 0
366, 430, 0
129, 53, 0
294, 139, 0
150, 431, 0
333, 230, 0
239, 266, 0
319, 178, 0
145, 417, 0
229, 248, 0
43, 113, 0
86, 387, 0
180, 132, 0
199, 114, 0
72, 443, 0
365, 182, 0
335, 46, 0
324, 139, 0
265, 58, 0
142, 63, 0
284, 316, 0
470, 462, 0
131, 216, 0
333, 64, 0
352, 493, 0
333, 439, 0
302, 335, 0
33, 205, 0
225, 405, 0
39, 302, 0
90, 247, 0
55, 422, 0
291, 175, 0
497, 193, 0
284, 311, 0
280, 385, 0
209, 482, 0
203, 242, 0
68, 391, 0
265, 305, 0
353, 232, 0
497, 430, 0
350, 249, 0
223, 467, 0
249, 401, 0
158, 390, 0
350, 151, 0
218, 140, 0
83, 281, 0
229, 85, 0
46, 217, 0
27, 40, 0
38, 33, 0
348, 368, 0
360, 473, 0
136, 385, 0
385, 246, 0
365, 284, 0
34, 241, 0
284, 25, 0
393, 313, 0
266, 447, 0
144, 266, 0
373, 107, 0
359, 375, 0
420, 191, 0
330, 233, 0
367, 262, 0
181, 437, 0
424, 248, 0
477, 280, 0
104, 471, 0
440, 157, 0
135, 58, 0
444, 428, 0
352, 127, 0
216, 439, 0
367, 464, 0
160, 138, 0
244, 403, 0
392, 65, 0
165, 138, 0
70, 317, 0
28, 250, 0
461, 327, 0
472, 31, 0
129, 348, 0
103, 33, 0
188, 447, 0
453, 3, 0
298, 366, 0
119, 437, 0
31, 341, 0
22, 174, 0
278, 177, 0
419, 264, 0
350, 55, 0
273, 282, 0
72, 381, 0
94, 291, 0
271, 478, 0
340, 305, 0
466, 35, 0
395, 246, 0
124, 119, 0
35, 440, 0
6, 83, 0
293, 416, 0
116, 363, 0
179, 104, 0
86, 448, 0
422, 321, 0
400, 102, 0
387, 44, 0
465, 379, 0
54, 471, 0
446, 55, 0
451, 313, 0
338, 139, 0
498, 94, 0
53, 457, 0
99, 252, 0
314, 46, 0
291, 142, 0
482, 347, 0
474, 7, 0
348, 86, 0
78, 20, 0
470, 45, 0
212, 260, 0
98, 441, 0
11, 305, 0
430, 384, 0
454, 35, 0
398, 465, 0
231, 373, 0
17, 86, 0
487, 256, 0
459, 304, 0
396, 500, 0
118, 375, 0
154, 78, 0
253, 65, 0
312, 249, 0
500, 176, 0
41, 213, 0
400, 200, 0
281, 164, 0
239, 165, 0
8, 194, 0
289, 74, 0
479, 243, 0
45, 23, 0
99, 373, 0
377, 23, 0
158, 247, 0
414, 360, 0
398, 280, 0
127, 341, 0
493, 192, 0
424, 67, 0
447, 231, 0
324, 135, 0
86, 56, 0
20, 463, 0
208, 206, 0
23, 472, 0
8, 136, 0
298, 25, 0
126, 388, 0
5, 322, 0
1, 498, 0
64, 288, 0
114, 128, 0
493, 361, 0
467, 215, 0
131, 88, 0
168, 44, 0
117, 143, 0
258, 416, 0
69, 301, 0
30, 289, 0
434, 383, 0
176, 415, 0
425, 330, 0
216, 296, 0
147, 193, 0
115, 89, 0
422, 357, 0
79, 321, 0
51, 77, 0
150, 303, 0
44, 183, 0
269, 472, 0
98, 57, 0
296, 354, 0
248, 162, 0
351, 393, 0
8, 413, 0
71, 65, 0
283, 273, 0
258, 349, 0
249, 402, 0
30, 303, 0
407, 208, 0
413, 336, 0
485, 217, 0
190, 243, 0
440, 266, 0
88, 346, 0
240, 275, 0
348, 166, 0
8, 432, 0
182, 349, 0
267, 373, 0
57, 489, 0
143, 36, 0
76, 467, 0
309, 102, 0
300, 185, 0
43, 256, 0
271, 389, 0
442, 358, 0
199, 428, 0
33, 467, 0
117, 32, 0
327, 423, 0
342, 275, 0
445, 417, 0
392, 268, 0
331, 495, 0
418, 291, 0
25, 212, 0
453, 257, 0
496, 498, 0
51, 358, 0
147, 283, 0
457, 8, 0
31, 18, 0
337, 41, 0
309, 279, 0
63, 241, 0
143, 363, 0
206, 397, 0
376, 169, 0
16, 332, 0
198, 191, 0
154, 448, 0
434, 321, 0
57, 261, 0
85, 229, 0
365, 55, 0
485, 410, 0
60, 1, 0
432, 255, 0
148, 403, 0
435, 345, 0
299, 284, 0
415, 417, 0
424, 233, 0
184, 481, 0
323, 271, 0
490, 349, 0
313, 307, 0
397, 342, 0
165, 173, 0
294, 35, 0
40, 11, 0
179, 140, 0
232, 404, 0
61, 312, 0
473, 497, 0
364, 50, 0
57, 10, 0
177, 420, 0
236, 438, 0
285, 65, 0
24, 246, 0
344, 494, 0
87, 129, 0
318, 416, 0
377, 351, 0
121, 192, 0
110, 90, 0
129, 419, 0
84, 453, 0
53, 493, 0
54, 119, 0
94, 278, 0
435, 84, 0
67, 465, 0
26, 125, 0
475, 205, 0
404, 473, 0
208, 128, 0
425, 9, 0
261, 90, 0
188, 273, 0
51, 192, 0
169, 201, 0
441, 100, 0
377, 499, 0
210, 278, 0
296, 98, 0
400, 372, 0
32, 152, 0
126, 334, 0
298, 289, 0
487, 296, 0
226, 132, 0
274, 129, 0
221, 48, 0
11, 350, 0
463, 364, 0
208, 472, 0
103, 107, 0
425, 454, 0
378, 156, 0
314, 364, 0
255, 485, 0
266, 105, 0
266, 43, 0
473, 140, 0
192, 378, 0
280, 471, 0
95, 491, 0
233, 432, 0
324, 28, 0
471, 485, 0
241, 196, 0
163, 402, 0
402, 32, 0
432, 167, 0
403, 214, 0
486, 445, 0
112, 24, 0
9, 253, 0
329, 277, 0
202, 116, 0
385, 269, 0
43, 441, 0
447, 254, 0
259, 269, 0
414, 216, 0
25, 398, 0
115, 365, 0
18, 184, 0
49, 253, 0
175, 32, 0
142, 258, 0
281, 167, 0
413, 36, 0
384, 139, 0
186, 326, 0
487, 349, 0
491, 141, 0
74, 427, 0
345, 13, 0
158, 108, 0
400, 105, 0
294, 295, 0
476, 399, 0
259, 425, 0
39, 130, 0
281, 192, 0
304, 53, 0
177, 184, 0
227, 41, 0
447, 216, 0
45, 98, 0
173, 451, 0
243, 171, 0
287, 29, 0
57, 352, 0
403, 418, 0
244, 293, 0
404, 209, 0
353, 486, 0
155, 345, 0
378, 386, 0
138, 105, 0
360, 9, 0
336, 134, 0
251, 74, 0
139, 316, 0
233, 41, 0
224, 114, 0
465, 10, 0
329, 254, 0
140, 126, 0
37, 153, 0
292, 392, 0
198, 23, 0
41, 177, 0
37, 464, 0
45, 125, 0
422, 136, 0
92, 451, 0
431, 401, 0
267, 115, 0
174, 474, 0
378, 394, 0
387, 118, 0
434, 28, 0
103, 394, 0
9, 162, 0
71, 394, 0
25, 113, 0
23, 197, 0
26, 303, 0
415, 92, 0
95, 246, 0
8, 240, 0
439, 22, 0
455, 177, 0
96, 70, 0
75, 125, 0
119, 136, 0
468, 480, 0
336, 461, 0
364, 30, 0
467, 184, 0
299, 127, 0
408, 195, 0
78, 112, 0
491, 303, 0
272, 471, 0
133, 360, 0
462, 433, 0
297, 304, 0
201, 227, 0
282, 103, 0
235, 430, 0
26, 373, 0
126, 128, 0
123, 43, 0
445, 269, 0
137, 352, 0
197, 404, 0
122, 335, 0
27, 451, 0
22, 158, 0
329, 82, 0
263, 187, 0
470, 66, 0
256, 31, 0
428, 351, 0
265, 271, 0
41, 244, 0
384, 67, 0
178, 31, 0
280, 487, 0
197, 90, 0
392, 313, 0
69, 79, 0
262, 245, 0
388, 282, 0
17, 424, 0
89, 348, 0
180, 320, 0
315, 460, 0
398, 313, 0
411, 167, 0
443, 200, 0
126, 484, 0
282, 185, 0
403, 231, 0
222, 39, 0
52, 62, 0
58, 49, 0
71, 14, 0
172, 241, 0
254, 252, 0
261, 104, 0
332, 183, 0
372, 385, 0
198, 499, 0
57, 27, 0
498, 481, 0
67, 113, 0
317, 145, 0
350, 113, 0
313, 230, 0
53, 237, 0
300, 324, 0
132, 70, 0
156, 72, 0
133, 184, 0
392, 469, 0
294, 188, 0
70, 50, 0
292, 365, 0
147, 490, 0
31, 396, 0
121, 203, 0
254, 379, 0
456, 184, 0
305, 185, 0
456, 318, 0
342, 180, 0
395, 261, 0
270, 13, 0
82, 256, 0
201, 117, 0
203, 322, 0
232, 470, 0
219, 141, 0
367, 20, 0
361, 213, 0
246, 10, 0
196, 67, 0
46, 164, 0
197, 304, 0
459, 446, 0
385, 237, 0
36, 193, 0
41, 160, 0
199, 238, 0
299, 68, 0
22, 305, 0
447, 375, 0
251, 199, 0
108, 300, 0
397, 190, 0
69, 97, 0
232, 147, 0
415, 60, 0
247, 366, 0
220, 122, 0
28, 60, 0
38, 377, 0
492, 78, 0
68, 174, 0
153, 265, 0
94, 327, 0
342, 394, 0
323, 107, 0
463, 174, 0
403, 131, 0
403, 276, 0
443, 378, 0
311, 56, 0
351, 409, 0
296, 241, 0
186, 365, 0
468, 203, 0
293, 68, 0
197, 429, 0
366, 118, 0
219, 385, 0
431, 160, 0
1, 50, 0
324, 122, 0
436, 241, 0
174, 303, 0
152, 365, 0
398, 71, 0
372, 209, 0
414, 88, 0
193, 215, 0
95, 358, 0
366, 278, 0
129, 164, 0
311, 85, 0
275, 201, 0
360, 387, 0
75, 333, 0
342, 268, 0
346, 294, 0
237, 458, 0
480, 142, 0
289, 186, 0
251, 5, 0
31, 61, 0
242, 48, 0
414, 258, 0
135, 153, 0
456, 38, 0
498, 55, 0
143, 275, 0
89, 482, 0
302, 271, 0
436, 217, 0
193, 273, 0
348, 296, 0
252, 258, 0
77, 41, 0
105, 297, 0
146, 51, 0
72, 126, 0
266, 53, 0
345, 313, 0
101, 129, 0
32, 231, 0
480, 232, 0
108, 370, 0
202, 314, 0
99, 77, 0
284, 12, 0
347, 244, 0
55, 418, 0
223, 317, 0
469, 172, 0
244, 108, 0
98, 362, 0
171, 158, 0
450, 334, 0
475, 52, 0
434, 298, 0
384, 321, 0
435, 422, 0
403, 174, 0
218, 349, 0
408, 353, 0
25, 405, 0
203, 457, 0
479, 388, 0
276, 43, 0
73, 379, 0
51, 447, 0
368, 213, 0
99, 158, 0
255, 325, 0
290, 400, 0
437, 485, 0
202, 67, 0
276, 199, 0
475, 370, 0
358, 294, 0
474, 373, 0
38, 230, 0
276, 95, 0
474, 105, 0
295, 207, 0
403, 222, 0
344, 188, 0
1, 362, 0
429, 427, 0
141, 305, 0
408, 23, 0
134, 131, 0
234, 309, 0
478, 61, 0
74, 483, 0
121, 491, 0
365, 211, 0
462, 363, 0
149, 252, 0
270, 463, 0
390, 389, 0
426, 79, 0
321, 205, 0
141, 218, 0
361, 432, 0
382, 53, 0
460, 268, 0
384, 3, 0
307, 92, 0
311, 352, 0
426, 102, 0
500, 248, 0
478, 103, 0
125, 354, 0
105, 6, 0
187, 90, 0
392, 410, 0
105, 100, 0
141, 64, 0
234, 29, 0
208, 317, 0
424, 73, 0
145, 216, 0
235, 471, 0
239, 444, 0
14, 304, 0
319, 473, 0
32, 85, 0
357, 358, 0
391, 484, 0
160, 208, 0
79, 494, 0
465, 330, 0
68, 137, 0
216, 441, 0
19, 449, 0
339, 254, 0
435, 329, 0
322, 326, 0
297, 360, 0
257, 437, 0
86, 58, 0
462, 232, 0
411, 73, 0
461, 470, 0
8, 128, 0
112, 115, 0
194, 459, 0
440, 185, 0
44, 369, 0
483, 83, 0
97, 187, 0
58, 371, 0
291, 302, 0
435, 79, 0
287, 41, 0
443, 491, 0
321, 349, 0
101, 295, 0
313, 130, 0
391, 89, 0
112, 43, 0
15, 303, 0
45, 157, 0
427, 419, 0
15, 12, 0
425, 311, 0
496, 352, 0
129, 368, 0
252, 412, 0
112, 74, 0
383, 453, 0
435, 91, 0
294, 293, 0
410, 153, 0
249, 439, 0
111, 246, 0
255, 152, 0
472, 343, 0
199, 156, 0
188, 237, 0
359, 51, 0
366, 128, 0
151, 46, 0
303, 17, 0
446, 337, 0
10, 380, 0
61, 296, 0
91, 311, 0
213, 403, 0
141, 235, 0
40, 35, 0
165, 461, 0
281, 51, 0
75, 400, 0
353, 199, 0
120, 13, 0
246, 429, 0
115, 407, 0
438, 462, 0
33, 39, 0
409, 99, 0
92, 137, 0
464, 89, 0
175, 265, 0
482, 235, 0
360, 208, 0
45, 468, 0
413, 374, 0
98, 221, 0
245, 473, 0
323, 12, 0
90, 293, 0
86, 266, 0
374, 352, 0
358, 388, 0
131, 121, 0
285, 70, 0
450, 500, 0
457, 446, 0
165, 208, 0
121, 7, 0
53, 498, 0
481, 468, 0
34, 489, 0
411, 453, 0
280, 120, 0
112, 465, 0
228, 492, 0
433, 387, 0
9, 51, 0
327, 83, 0
445, 462, 0
491, 301, 0
228, 342, 0
424, 341, 0
175, 416, 0
422, 413, 0
447, 354, 0
475, 256, 0
369, 243, 0
362, 24, 0
207, 78, 0
141, 404, 0
276, 22, 0
33, 20, 0
224, 235, 0
324, 441, 0
447, 168, 0
165, 432, 0
67, 199, 0
343, 379, 0
498, 225, 0
441, 341, 0
59, 87, 0
320, 448, 0
138, 498, 0
68, 45, 0
383, 154, 0
125, 459, 0
139, 436, 0
124, 48, 0
389, 165, 0
389, 421, 0
336, 403, 0
460, 64, 0
206, 418, 0
61, 37, 0
18, 432, 0
374, 46, 0
260, 83, 0
20, 4, 0
309, 256, 0
5, 264, 0
206, 22, 0
448, 115, 0
309, 8, 0
252, 103, 0
254, 184, 0
88, 234, 0
57, 301, 0
264, 60, 0
18, 204, 0
384, 45, 0
143, 467, 0
346, 480, 0
378, 363, 0
422, 168, 0
125, 232, 0
26, 82, 0
315, 235, 0
188, 44, 0
221, 140, 0
172, 245, 0
242, 381, 0
58, 489, 0
218, 296, 0
446, 261, 0
233, 213, 0
468, 72, 0
152, 176, 0
151, 272, 0
245, 406, 0
202, 60, 0
283, 22, 0
341, 70, 0
22, 153, 0
330, 58, 0
236, 286, 0
203, 95, 0
114, 328, 0
389, 343, 0
90, 490, 0
292, 497, 0
65, 100, 0
350, 282, 0
266, 422, 0
118, 473, 0
2, 214, 0
229, 56, 0
247, 118, 0
375, 469, 0
3, 423, 0
445, 353, 0
215, 172, 0
203, 89, 0
349, 389, 0
337, 110, 0
403, 357, 0
27, 35, 0
113, 418, 0
2, 134, 0
333, 241, 0
147, 124, 0
87, 104, 0
39, 468, 0
289, 213, 0
49, 462, 0
399, 334, 0
302, 461, 0
419, 477, 0
311, 93, 0
223, 87, 0
50, 275, 0
63, 428, 0
468, 241, 0
314, 351, 0
423, 382, 0
293, 289, 0
235, 32, 0
83, 231, 0
171, 67, 0
445, 57, 0
261, 5, 0
305, 213, 0
396, 49, 0
387, 305, 0
79, 58, 0
404, 155, 0
342, 14, 0
83, 307, 0
197, 367, 0
435, 466, 0
481, 489, 0
38, 18, 0
196, 33, 0
199, 237, 0
489, 243, 0
454, 464, 0
68, 323, 0
82, 165, 0
296, 23, 0
106, 17, 0
430, 145, 0
317, 84, 0
444, 283, 0
471, 30, 0
496, 321, 0
500, 104, 0
29, 302, 0
123, 296, 0
171, 80, 0
417, 447, 0
158, 278, 0
229, 361, 0
263, 48, 0
404, 186, 0
133, 117, 0
343, 359, 0
426, 276, 0
280, 63, 0
326, 50, 0
378, 302, 0
27, 492, 0
169, 373, 0
155, 263, 0
117, 128, 0
69, 216, 0
68, 216, 0
286, 393, 0
82, 172, 0
236, 194, 0
169, 79, 0
389, 317, 0
491, 261, 0
490, 395, 0
108, 360, 0
208, 183, 0
330, 409, 0
336, 416, 0
194, 336, 0
322, 138, 0
448, 149, 0
160, 418, 0
360, 445, 0
188, 57, 0
93, 69, 0
305, 171, 0
217, 345, 0
80, 245, 0
58, 254, 0
478, 140, 0
270, 350, 0
299, 113, 0
37, 389, 0
249, 496, 0
480, 310, 0
203, 168, 0
444, 223, 0
97, 25, 0
18, 142, 0
265, 20, 0
202, 160, 0
56, 271, 0
478, 256, 0
51, 378, 0
211, 78, 0
394, 46, 0
96, 438, 0
206, 490, 0
148, 53, 0
92, 364, 0
274, 147, 0
489, 274, 0
352, 314, 0
377, 445, 0
340, 330, 0
108, 71, 0
216, 66, 0
271, 9, 0
466, 240, 0
146, 140, 0
159, 417, 0
78, 302, 0
169, 268, 0
494, 140, 0
398, 117, 0
303, 52, 0
57, 182, 0
285, 22, 0
241, 478, 0
354, 395, 0
289, 198, 0
406, 10, 0
100, 153, 0
161, 225, 0
220, 172, 0
260, 375, 0
135, 295, 0
22, 182, 0
145, 31, 0
95, 453, 0
85, 9, 0
164, 193, 0
356, 116, 0
202, 273, 0
247, 351, 0
22, 354, 0
42, 198, 0
282, 488, 0
494, 459, 0
329, 200, 0
208, 124, 0
193, 443, 0
493, 125, 0
454, 234, 0
308, 87, 0
251, 383, 0
406, 38, 0
495, 483, 0
260, 73, 0
470, 54, 0
74, 355, 0
23, 325, 0
313, 397, 0
371, 493, 0
471, 201, 0
177, 187, 0
246, 366, 0
228, 269, 0
357, 162, 0
1, 323, 0
23, 466, 0
31, 249, 0
206, 256, 0
225, 326, 0
423, 13, 0
55, 94, 0
266, 275, 0
325, 353, 0
76, 110, 0
218, 127, 0
485, 76, 0
292, 492, 0
372, 463, 0
458, 277, 0
437, 438, 0
387, 353, 0
319, 60, 0
417, 371, 0
387, 432, 0
287, 153, 0
197, 67, 0
247, 254, 0
122, 361, 0
489, 66, 0
287, 462, 0
140, 330, 0
474, 98, 0
282, 163, 0
31, 439, 0
453, 435, 0
152, 94, 0
213, 119, 0
293, 438, 0
493, 236, 0
404, 57, 0
9, 457, 0
142, 275, 0
22, 271, 0
324, 256, 0
393, 316, 0
241, 89, 0
319, 175, 0
304, 90, 0
371, 149, 0
438, 219, 0
148, 32, 0
398, 415, 0
470, 7, 0
17, 482, 0
339, 366, 0
101, 327, 0
357, 325, 0
429, 8, 0
275, 277, 0
212, 198, 0
460, 228, 0
71, 378, 0
445, 394, 0
285, 438, 0
345, 80, 0
14, 402, 0
49, 256, 0
139, 235, 0
102, 139, 0
194, 333, 0
71, 251, 0
282, 217, 0
464, 22, 0
271, 154, 0
87, 420, 0
124, 306, 0
267, 201, 0
425, 265, 0
179, 62, 0
431, 145, 0
131, 130, 0
207, 253, 0
194, 26, 0
260, 179, 0
98, 43, 0
333, 498, 0
85, 312, 0
251, 469, 0
100, 242, 0
11, 366, 0
43, 364, 0
157, 443, 0
492, 160, 0
222, 383, 0
294, 173, 0
356, 311, 0
174, 51, 0
336, 403, 0
280, 44, 0
299, 303, 0
49, 449, 0
234, 438, 0
28, 469, 0
385, 118, 0
40, 171, 0
2, 232, 0
393, 136, 0
436, 175, 0
131, 239, 0
195, 88, 0
400, 161, 0
119, 288, 0
184, 181, 0
486, 97, 0
459, 24, 0
450, 192, 0
136, 331, 0
140, 344, 0
290, 117, 0
42, 364, 0
185, 177, 0
200, 83, 0
238, 117, 0
336, 69, 0
151, 92, 0
3, 487, 0
498, 195, 0
72, 288, 0
405, 50, 0
176, 482, 0
276, 467, 0
196, 292, 0
114, 112, 0
376, 42, 0
49, 277, 0
216, 263, 0
274, 434, 0
341, 44, 0
218, 283, 0
301, 225, 0
228, 463, 0
44, 312, 0
439, 82, 0
148, 283, 0
311, 385, 0
324, 407, 0
317, 1, 0
121, 20, 0
376, 436, 0
477, 356, 0
123, 497, 0
54, 51, 0
139, 472, 0
20, 122, 0
37, 273, 0
147, 151, 0
95, 434, 0
368, 181, 0
157, 72, 0
285, 209, 0
405, 275, 0
92, 208, 0
446, 165, 0
397, 105, 0
33, 240, 0
13, 43, 0
482, 225, 0
472, 16, 0
133, 214, 0
338, 57, 0
311, 125, 0
198, 87, 0
491, 7, 0
203, 491, 0
179, 215, 0
233, 110, 0
236, 182, 0
328, 351, 0
105, 273, 0
200, 381, 0
405, 435, 0
454, 110, 0
11, 233, 0
346, 130, 0
220, 408, 0
314, 199, 0
28, 29, 0
23, 488, 0
117, 437, 0
438, 33, 0
241, 308, 0
151, 362, 0
162, 408, 0
78, 75, 0
153, 391, 0
307, 53, 0
181, 9, 0
180, 106, 0
290, 28, 0
405, 137, 0
94, 259, 0
37, 281, 0
423, 202, 0
260, 444, 0
299, 496, 0
1, 56, 0
242, 7, 0
403, 433, 0
203, 129, 0
103, 466, 0
22, 183, 0
61, 386, 0
352, 127, 0
444, 199, 0
375, 187, 0
419, 105, 0
25, 126, 0
231, 310, 0
266, 132, 0
327, 286, 0
52, 221, 0
204, 375, 0
300, 167, 0
173, 387, 0
457, 43, 0
26, 60, 0
151, 299, 0
169, 266, 0
246, 495, 0
354, 132, 0
382, 398, 0
174, 378, 0
17, 245, 0
387, 267, 0
315, 138, 0
323, 374, 0
286, 59, 0
242, 19, 0
289, 122, 0
377, 480, 0
483, 384, 0
357, 219, 0
50, 465, 0
189, 463, 0
244, 31, 0
374, 9, 0
291, 277, 0
381, 493, 0
101, 109, 0
6, 171, 0
24, 145, 0
76, 300, 0
345, 62, 0
436, 367, 0
282, 158, 0
32, 20, 0
186, 419, 0
169, 308, 0
433, 359, 0
316, 324, 0
258, 107, 0
399, 104, 0
89, 376, 0
352, 48, 0
489, 216, 0
156, 452, 0
375, 250, 0
18, 41, 0
121, 478, 0
201, 493, 0
199, 196, 0
360, 483, 0
220, 261, 0
402, 41, 0
285, 47, 0
35, 392, 0
318, 277, 0
386, 66, 0
342, 426, 0
491, 340, 0
466, 285, 0
124, 182, 0
225, 162, 0
69, 47, 0
191, 240, 0
354, 269, 0
312, 75, 0
451, 434, 0
153, 132, 0
359, 302, 0
146, 225, 0
404, 173, 0
190, 243, 0
426, 181, 0
356, 276, 0
486, 41, 0
83, 289, 0
371, 426, 0
298, 120, 0
38, 267, 0
443, 351, 0
